Load	Tipo de Veículo	Tipo Transporte	 Valor do Frete 
897162	Truck	Convencional	   5.107,00 
829624	Truck	Convencional	   3.362,00 
646746	Truck	Convencional	   5.221,00 
838125	Truck	Convencional	   4.356,00 
942494	Truck	Convencional	   5.127,00 
960355	Truck	Convencional	   4.713,60 
231869	Truck	Convencional	   6.399,60 
239867	Truck	Convencional	   5.020,00 
970842	Truck	Convencional	   5.821,00 
418843	Truck	Convencional	   7.106,40 
177126	Truck	Convencional	   3.415,00 
900242	Truck	Convencional	   7.030,80 
990919	Truck	Convencional	   4.454,00 
284041	Truck	Convencional	   6.970,80 
429469	Truck	Convencional	   4.614,00 
476805	Truck	Convencional	   5.316,00 
910633	Truck	Convencional	   5.492,00 
324958	Truck	Convencional	   4.965,00 
951132	Truck	Convencional	   3.541,00 
528898	Truck	Convencional	   3.116,00 
663564	Truck	Convencional	   6.495,60 
757883	Truck	Convencional	   4.149,60 
994383	Truck	Convencional	   6.919,20 
995910	Truck	Convencional	   3.037,00 
407050	Truck	Convencional	   4.061,00 
101879	Truck	Convencional	   4.961,00 
240826	Truck	Convencional	   6.261,60 
755852	Truck	Convencional	   4.817,00 
738980	Truck	Convencional	   5.512,00 
628017	Truck	Convencional	   4.448,00 
584775	Truck	Convencional	   6.930,00 
151384	Truck	Convencional	   5.461,00 
849691	Truck	Convencional	   5.715,00 
911594	Truck	Convencional	   7.021,20 
374586	Truck	Convencional	   6.484,80 
367262	Truck	Convencional	   4.705,20 
410804	Truck	Convencional	   7.072,80 
373379	Truck	Convencional	   5.047,20 
706504	Truck	Convencional	   7.078,80 
255918	Truck	Convencional	   3.917,00 
778029	Truck	Convencional	   3.696,00 
356666	Truck	Convencional	   4.266,00 
664097	Truck	Convencional	   5.040,00 
670173	Truck	Convencional	   4.098,00 
409734	Truck	Convencional	   4.317,60 
569896	Truck	Convencional	   3.454,00 
647294	Truck	Convencional	   5.053,00 
344201	Truck	Convencional	   4.444,80 
649064	Truck	Convencional	   3.936,00 
340945	Truck	Convencional	   5.530,00 
830942	Truck	Convencional	   4.349,00 
820134	Truck	Convencional	   4.018,00 
182970	Truck	Convencional	   6.243,60 
804564	Truck	Convencional	   4.949,00 
543552	Truck	Convencional	   3.073,00 
226954	Truck	Convencional	   3.282,00 
119891	Truck	Convencional	   4.000,00 
760542	Truck	Convencional	   5.895,00 
850848	Truck	Convencional	   3.452,00 
145142	Truck	Convencional	   5.683,00 
369307	Truck	Convencional	   4.339,00 
604970	Truck	Convencional	   5.391,60 
413705	Truck	Convencional	   4.055,00 
965570	Truck	Convencional	   5.900,40 
652661	Truck	Convencional	   4.719,00 
468643	Truck	Convencional	   4.301,00 
409801	Truck	Convencional	   5.174,40 
143016	Truck	Convencional	   5.851,00 
265799	Truck	Convencional	   4.241,00 
167016	Truck	Convencional	   4.521,00 
171571	Truck	Convencional	   4.595,00 
367118	Truck	Convencional	   4.386,00 
237331	Truck	Convencional	   4.309,00 
332774	Truck	Convencional	   3.688,00 
411250	Truck	Convencional	   5.474,00 
801697	Truck	Convencional	   5.283,60 
797389	Truck	Convencional	   3.998,00 
841856	Truck	Convencional	   5.531,00 
453441	Truck	Convencional	   5.269,00 
230613	Truck	Convencional	   4.983,00 
617088	Truck	Convencional	   3.142,00 
415205	Truck	Convencional	   4.060,80 
312513	Truck	Convencional	   3.698,40 
877661	Truck	Convencional	   3.000,00 
908065	Truck	Convencional	   5.102,00 
218904	Truck	Convencional	   4.876,80 
982764	Truck	Convencional	   4.987,00 
122989	Truck	Convencional	   6.847,20 
602388	Truck	Convencional	   4.932,00 
898743	Truck	Convencional	   5.146,00 
122419	Truck	Convencional	   4.617,60 
895445	Truck	Convencional	   3.647,00 
106261	Truck	Convencional	   3.650,40 
439853	Truck	Convencional	   6.714,00 
408505	Truck	Convencional	   6.796,80 
894034	Truck	Convencional	   6.103,20 
528208	Truck	Convencional	   5.314,80 
337000	Truck	Convencional	   3.477,00 
835040	Truck	Convencional	   4.893,00 
462405	Truck	Convencional	   4.200,00 
161411	Truck	Convencional	   5.700,00 
783720	Truck	Convencional	   4.824,00 
565330	Truck	Convencional	   4.135,00 
474064	Truck	Convencional	   3.672,00 
527440	Truck	Convencional	   6.637,20 
657956	Truck	Convencional	   5.608,00 
653090	Truck	Convencional	   4.545,00 
885370	Truck	Convencional	   5.079,00 
496319	Truck	Convencional	   5.308,00 
891870	Truck	Convencional	   4.513,00 
878736	Truck	Convencional	   5.118,00 
751617	Truck	Convencional	   4.970,40 
809254	Truck	Convencional	   5.860,00 
287398	Truck	Convencional	   5.478,00 
677125	Truck	Convencional	   3.453,00 
489619	Truck	Convencional	   3.691,00 
417222	Truck	Convencional	   6.514,80 
848865	Truck	Convencional	   5.099,00 
717200	Truck	Convencional	   3.120,00 
520308	Truck	Convencional	   7.197,60 
522058	Truck	Convencional	   6.573,60 
429296	Truck	Convencional	   6.032,40 
696589	Truck	Convencional	   4.664,40 
358240	Truck	Convencional	   4.650,00 
201343	Truck	Convencional	   4.558,00 
861613	Truck	Convencional	   5.645,00 
384440	Truck	Convencional	   4.173,00 
176640	Truck	Convencional	   4.295,00 
610867	Truck	Convencional	   5.644,80 
497793	Truck	Convencional	   4.261,00 
709261	Truck	Convencional	   4.394,00 
476187	Truck	Convencional	   4.437,00 
309744	Truck	Convencional	   3.234,00 
684247	Truck	Convencional	   4.048,00 
144910	Truck	Convencional	   3.157,00 
832303	Truck	Convencional	   6.141,60 
455888	Truck	Convencional	   6.878,40 
925595	Truck	Convencional	   4.578,00 
346538	Truck	Convencional	   7.050,00 
288547	Truck	Convencional	   4.429,00 
125821	Truck	Convencional	   4.357,20 
457715	Truck	Convencional	   3.720,00 
137533	Truck	Convencional	   3.164,00 
493877	Truck	Convencional	   3.767,00 
182246	Truck	Convencional	   3.498,00 
653326	Truck	Convencional	   3.997,00 
424816	Truck	Convencional	   5.966,40 
982073	Truck	Convencional	   3.928,00 
837723	Truck	Convencional	   5.026,00 
324264	Truck	Convencional	   3.924,00 
311302	Truck	Convencional	   4.181,00 
779732	Truck	Convencional	   4.333,20 
548907	Truck	Convencional	   5.507,00 
970620	Truck	Convencional	   5.265,60 
875290	Truck	Convencional	   5.559,00 
885291	Truck	Convencional	   3.289,00 
258313	Truck	Convencional	   5.210,00 
558230	Truck	Convencional	   3.027,00 
915553	Truck	Convencional	   7.190,40 
657877	Truck	Convencional	   3.728,40 
829659	Truck	Convencional	   4.480,00 
398105	Truck	Convencional	   5.648,00 
980978	Truck	Convencional	   4.041,00 
971362	Truck	Convencional	   5.178,00 
829335	Truck	Convencional	   4.375,20 
887112	Truck	Convencional	   3.083,00 
514675	Truck	Convencional	   6.080,40 
433920	Truck	Convencional	   4.722,00 
184530	Truck	Convencional	   3.618,00 
801071	Truck	Convencional	   5.475,60 
469260	Truck	Convencional	   6.398,40 
704341	Truck	Convencional	   5.852,00 
986576	Truck	Convencional	   6.921,60 
911555	Truck	Convencional	   4.812,00 
445760	Truck	Convencional	   4.231,20 
432574	Truck	Convencional	   5.866,00 
899064	Truck	Convencional	   3.360,00 
294435	Truck	Convencional	   5.167,00 
902480	Truck	Convencional	   6.118,80 
542983	Truck	Convencional	   4.216,00 
191068	Truck	Convencional	   3.958,00 
575783	Truck	Convencional	   4.578,00 
666262	Truck	Convencional	   3.152,00 
825633	Truck	Convencional	   4.346,00 
387132	Truck	Convencional	   4.531,20 
393053	Truck	Convencional	   5.545,20 
256152	Truck	Convencional	   7.070,40 
857227	Truck	Convencional	   7.058,40 
655876	Truck	Convencional	   3.222,00 
897468	Truck	Convencional	   4.110,00 
973717	Truck	Convencional	   5.213,00 
342610	Truck	Convencional	   5.062,00 
375361	Truck	Convencional	   4.482,00 
687901	Truck	Convencional	   5.449,20 
937665	Truck	Convencional	   4.423,20 
897338	Truck	Convencional	   3.031,00 
445975	Truck	Convencional	   3.108,00 
503320	Truck	Convencional	   3.977,00 
419055	Truck	Convencional	   4.585,00 
254044	Truck	Convencional	   5.727,60 
190840	Truck	Convencional	   4.484,00 
457246	Truck	Convencional	   5.944,00 
942551	Truck	Convencional	   5.004,00 
458654	Truck	Convencional	   4.524,00 
943785	Truck	Convencional	   6.322,80 
257459	Truck	Convencional	   6.873,60 
600166	Truck	Convencional	   5.578,00 
794143	Truck	Convencional	   4.861,00 
471449	Truck	Convencional	   3.574,00 
841123	Truck	Convencional	   4.606,00 
166868	Truck	Convencional	   5.037,00 
724451	Truck	Convencional	   3.261,00 
906847	Truck	Convencional	   5.184,00 
981443	Truck	Convencional	   3.192,00 
678276	Truck	Convencional	   6.561,60 
512932	Truck	Convencional	   3.766,00 
297828	Truck	Convencional	   4.490,00 
450970	Truck	Convencional	   3.727,20 
762558	Truck	Convencional	   3.469,00 
279907	Truck	Convencional	   4.125,00 
720236	Truck	Convencional	   6.960,00 
725051	Truck	Convencional	   4.802,00 
742993	Truck	Convencional	   6.954,00 
368192	Truck	Convencional	   4.714,00 
642321	Truck	Convencional	   5.680,00 
315928	Truck	Convencional	   5.176,00 
561650	Truck	Convencional	   4.484,40 
453893	Truck	Convencional	   3.411,00 
778243	Truck	Convencional	   3.059,00 
294043	Truck	Convencional	   5.491,20 
647442	Truck	Convencional	   5.919,00 
917777	Truck	Convencional	   3.878,00 
245852	Truck	Convencional	   5.453,00 
450848	Truck	Convencional	   3.942,00 
474761	Truck	Convencional	   5.404,00 
970043	Truck	Convencional	   5.262,00 
842855	Truck	Convencional	   4.524,00 
626140	Truck	Convencional	   3.080,00 
310894	Truck	Convencional	   3.778,00 
935521	Truck	Convencional	   4.094,40 
330463	Truck	Convencional	   4.519,20 
396800	Truck	Convencional	   3.879,00 
653470	Truck	Convencional	   3.754,00 
552123	Truck	Convencional	   3.210,00 
740403	Truck	Convencional	   3.247,00 
268189	Truck	Convencional	   3.902,00 
901391	Truck	Convencional	   5.839,00 
220092	Truck	Convencional	   4.687,20 
939832	Truck	Convencional	   3.543,00 
572354	Truck	Convencional	   4.972,00 
442018	Truck	Convencional	   5.689,00 
418887	Truck	Convencional	   3.197,00 
997096	Truck	Convencional	   4.646,00 
696240	Truck	Convencional	   5.284,00 
243699	Truck	Convencional	   6.276,00 
688845	Truck	Convencional	   3.075,00 
790329	Truck	Convencional	   4.486,80 
958290	Truck	Convencional	   4.489,00 
204587	Truck	Convencional	   5.737,20 
266396	Truck	Convencional	   5.469,00 
406554	Truck	Convencional	   4.700,40 
704470	Truck	Convencional	   5.287,00 
971111	Truck	Convencional	   3.601,20 
890973	Truck	Convencional	   3.676,80 
735647	Truck	Convencional	   6.313,20 
666980	Truck	Convencional	   3.751,20 
303763	Truck	Convencional	   5.819,00 
453478	Truck	Convencional	   4.379,00 
742796	Truck	Convencional	   6.649,20 
374468	Truck	Convencional	   3.490,00 
594938	Truck	Convencional	   6.350,40 
986762	Truck	Convencional	   4.807,00 
911077	Truck	Convencional	   4.003,00 
343066	Truck	Convencional	   4.828,00 
965336	Truck	Convencional	   4.706,00 
820596	Truck	Convencional	   4.830,00 
419224	Truck	Convencional	   5.295,00 
229392	Truck	Convencional	   4.436,00 
701270	Truck	Convencional	   4.834,00 
101918	Truck	Convencional	   3.110,00 
784733	Truck	Convencional	   4.606,00 
864868	Truck	Convencional	   3.993,60 
171527	Truck	Convencional	   5.851,20 
812554	Truck	Convencional	   3.196,00 
759624	Truck	Convencional	   3.661,20 
321676	Truck	Convencional	   3.814,00 
811299	Truck	Convencional	   3.644,00 
273809	Truck	Convencional	   4.284,00 
219690	Truck	Convencional	   5.126,00 
159824	Truck	Convencional	   4.848,00 
816266	Truck	Urgente	   7.512,70 
653857	Truck	Urgente	   6.215,30 
585441	Truck	Urgente	   6.986,20 
873424	Truck	Urgente	   6.435,00 
699259	Truck	Urgente	   4.750,20 
609860	Truck	Urgente	   7.779,20 
927673	Truck	Urgente	   8.974,68 
581513	Truck	Urgente	   5.458,70 
279957	Truck	Urgente	   6.971,64 
874827	Truck	Urgente	   7.436,52 
760807	Truck	Urgente	   7.101,90 
868122	Truck	Urgente	   5.998,20 
619115	Truck	Urgente	   5.227,30 
735489	Truck	Urgente	   5.952,96 
701806	Truck	Urgente	   4.214,60 
846999	Truck	Urgente	   6.558,50 
828147	Truck	Urgente	   5.514,60 
690225	Truck	Urgente	   5.834,40 
202628	Truck	Urgente	   5.526,30 
295573	Truck	Urgente	   5.460,00 
790902	Truck	Urgente	   6.197,10 
245893	Truck	Urgente	   6.916,00 
597580	Truck	Urgente	   5.151,90 
891595	Truck	Urgente	   5.543,20 
385198	Truck	Urgente	   5.874,70 
651375	Truck	Urgente	   7.468,50 
150735	Truck	Urgente	   9.266,40 
925444	Truck	Urgente	   6.411,60 
710740	Truck	Urgente	   8.459,88 
426318	Truck	Urgente	   6.548,88 
547575	Truck	Urgente	   6.921,72 
642810	Truck	Urgente	   5.609,76 
175694	Truck	Urgente	   5.382,00 
177336	Truck	Urgente	   7.673,90 
436218	Truck	Urgente	   5.187,00 
975855	Truck	Urgente	   5.350,80 
679665	Truck	Urgente	   5.723,90 
698187	Truck	Urgente	   6.203,60 
228553	Truck	Urgente	   6.918,60 
597309	Truck	Urgente	   6.349,20 
342710	Truck	Urgente	   9.271,08 
307585	Truck	Urgente	   6.026,28 
668067	Truck	Urgente	   5.411,90 
672624	Truck	Urgente	   8.196,24 
923629	Truck	Urgente	   7.085,00 
544292	Truck	Urgente	   4.418,70 
494600	Truck	Urgente	   5.283,72 
987128	Truck	Urgente	   5.077,80 
694413	Truck	Urgente	   6.155,76 
335428	Truck	Urgente	   7.132,32 
895769	Truck	Urgente	   5.491,20 
815981	Truck	Urgente	   4.862,00 
700312	Truck	Urgente	   6.406,40 
821468	Truck	Urgente	   4.535,70 
717928	Truck	Urgente	   4.782,96 
848213	Truck	Urgente	   4.947,80 
397614	Truck	Urgente	   4.083,30 
397742	Truck	Urgente	   6.296,16 
464260	Truck	Urgente	   7.322,64 
639366	Truck	Urgente	   8.849,88 
647715	Truck	Urgente	   5.531,50 
504088	Truck	Urgente	   6.301,10 
927009	Truck	Urgente	   5.505,50 
544745	Truck	Urgente	   7.775,04 
519015	Truck	Urgente	   7.754,50 
588725	Truck	Urgente	   8.707,92 
801607	Truck	Urgente	   5.999,76 
124699	Truck	Urgente	   6.258,72 
797723	Truck	Urgente	   4.733,30 
210251	Truck	Urgente	   5.922,80 
659236	Truck	Urgente	   3.931,20 
363607	Truck	Urgente	   5.589,48 
493450	Truck	Urgente	   4.364,10 
762279	Truck	Urgente	   6.667,70 
514853	Truck	Urgente	   4.178,20 
474005	Truck	Urgente	   5.614,70 
263530	Truck	Urgente	   5.291,52 
484652	Truck	Urgente	   5.879,90 
596047	Truck	Urgente	   5.054,40 
280705	Truck	Urgente	   4.434,30 
449716	Truck	Urgente	   9.157,20 
195157	Truck	Urgente	   8.300,76 
497919	Truck	Urgente	   8.018,40 
235076	Truck	Urgente	   7.428,72 
230503	Truck	Urgente	   5.016,96 
343114	Truck	Urgente	   6.430,32 
461620	Truck	Urgente	   6.899,88 
571508	Truck	Urgente	   6.009,90 
788734	Truck	Urgente	   7.003,10 
297139	Truck	Urgente	   6.906,90 
180022	Truck	Urgente	   6.510,40 
838691	Truck	Urgente	   7.350,20 
829266	Truck	Urgente	   6.251,70 
491660	Truck	Urgente	   6.377,28 
134732	Truck	Urgente	   5.614,70 
113267	Truck	Urgente	   4.806,36 
532132	Truck	Urgente	   7.829,64 
429712	Truck	Urgente	   4.312,10 
493304	Truck	Urgente	   7.759,70 
442592	Truck	Urgente	   9.253,92 
646217	Truck	Urgente	   7.169,50 
845467	Truck	Urgente	   5.597,80 
947560	Truck	Urgente	   5.210,40 
888814	Truck	Urgente	   9.113,52 
413494	Truck	Urgente	   5.179,20 
174686	Truck	Urgente	   4.958,20 
617519	Truck	Urgente	   5.536,70 
770674	Truck	Urgente	   9.037,08 
115067	Truck	Urgente	   4.934,28 
212073	Truck	Urgente	   5.733,00 
978115	Truck	Urgente	   6.416,80 
772154	Truck	Urgente	   5.472,48 
780797	Truck	Urgente	   4.009,20 
240235	Truck	Urgente	   4.479,80 
511072	Truck	Urgente	   6.834,36 
976467	Truck	Urgente	   8.743,80 
679409	Truck	Urgente	   7.230,60 
245700	Truck	Urgente	   5.330,00 
621569	Truck	Urgente	   7.870,20 
917688	Truck	Urgente	   7.186,92 
577002	Truck	Urgente	   5.944,90 
329618	Truck	Urgente	   7.095,40 
715366	Truck	Urgente	   4.162,60 
848421	Truck	Urgente	   7.392,84 
197835	Truck	Urgente	   7.761,00 
384217	Truck	Urgente	   4.626,70 
140688	Truck	Urgente	   5.848,70 
854826	Truck	Urgente	   6.406,40 
174652	Truck	Urgente	   9.314,76 
373231	Truck	Urgente	   5.383,30 
933236	Truck	Urgente	   5.789,16 
864844	Truck	Urgente	   4.110,60 
416988	Truck	Urgente	   5.190,12 
501064	Truck	Urgente	   4.537,00 
504556	Truck	Urgente	   7.140,12 
892527	Truck	Urgente	   7.259,20 
678437	Truck	Urgente	   7.592,52 
858374	Truck	Urgente	   5.714,80 
534405	Truck	Urgente	   5.366,40 
762687	Truck	Urgente	   4.928,30 
652621	Truck	Urgente	   6.252,48 
421635	Truck	Urgente	   7.549,10 
620524	Truck	Urgente	   5.137,60 
141891	Truck	Urgente	   5.596,50 
217032	Truck	Urgente	   5.532,80 
581802	Truck	Urgente	   4.832,10 
343987	Truck	Urgente	   5.301,40 
943889	Truck	Urgente	   5.896,80 
829767	Truck	Urgente	   4.880,20 
969437	Truck	Urgente	   3.919,50 
740675	Truck	Urgente	   5.422,30 
826792	Truck	Urgente	   4.949,10 
582621	Truck	Urgente	   9.099,48 
919414	Truck	Urgente	   6.347,64 
584092	Truck	Urgente	   5.177,90 
375453	Truck	Urgente	   6.711,12 
739126	Truck	Urgente	   7.120,10 
272373	Truck	Urgente	   7.052,50 
600868	Truck	Urgente	   4.227,60 
229614	Truck	Urgente	   6.636,50 
844870	Truck	Urgente	   6.254,30 
526719	Truck	Urgente	   7.079,80 
330577	Truck	Urgente	   7.748,52 
322739	Truck	Urgente	   7.342,40 
543349	Truck	Urgente	   4.231,50 
269756	Truck	Urgente	   7.360,60 
684513	Truck	Urgente	   4.681,30 
889161	Truck	Urgente	   7.146,36 
335389	Truck	Urgente	   6.861,40 
837138	Truck	Urgente	   8.902,92 
128363	Truck	Urgente	   9.102,60 
497790	Truck	Urgente	   4.706,52 
599374	Truck	Urgente	   4.139,20 
189707	Truck	Urgente	   7.333,56 
198419	Truck	Urgente	   4.993,56 
263794	Truck	Urgente	   7.029,10 
953567	Truck	Urgente	   6.230,90 
179686	Truck	Urgente	   4.639,70 
396367	Truck	Urgente	   4.066,40 
185991	Truck	Urgente	   7.014,80 
286537	Truck	Urgente	   9.147,84 
537222	Truck	Urgente	   5.950,10 
938947	Truck	Urgente	   7.729,80 
756079	Truck	Urgente	   9.316,32 
852838	Truck	Urgente	   6.301,10 
766569	Truck	Urgente	   4.339,40 
166066	Truck	Urgente	   5.713,50 
681496	Truck	Urgente	   9.052,68 
136925	Truck	Urgente	   6.809,40 
559340	Truck	Urgente	   6.754,80 
631146	Truck	Urgente	   5.070,00 
